Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6892398;11647096;11484607;1;MA;13;N; ;0;ei henkilövahinkoa;X  ;            ;
6892398;11647096;11484608;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;            ;32
6890656;11647103;11484615;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6890656;11647104;11484616;2;KU;68;M; ;0;ei henkilövahinkoa;SF ;AB          ;44
6866778;11647105;11484617;1;KU;46;N; ;0;ei henkilövahinkoa;SF ;AB          ;28
6866778;11647106;11484618;2;KU;34;M; ;L;loukkaantunut;SF ;            ;
6903401;11647107;11484619;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;            ;31
6903401;11647108;11484620;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
6903402;11647109;11484621;1;XX;; ; ;-;NA;   ;            ;
6903402;11647110;11484622;2;XX;; ; ;-;NA;   ;            ;
6902432;11647113;11484625;1;KU;74;M; ;0;ei henkilövahinkoa;SF ;BE          ;47
6425475;11647116;11484895;1;KU;79;M; ;0;ei henkilövahinkoa;SF ;            ;32
6425475;11647117;11484896;2;XX;; ; ;-;NA;   ;            ;
6910936;11647121;11484900;1;KU;44;N; ;L;loukkaantunut;SF ;            ;
6910936;11647122;11484901;2;KU;37;M; ;0;ei henkilövahinkoa;SF ;            ;19
6910936;11647123;11484902;3;KU;28;N; ;L;loukkaantunut;SF ;            ;9
6891749;11647126;11484906;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;AB          ;44
6891749;11647127;11484907;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABEC1EC     ;30
6844955;11647128;11484908;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;            ;31
6844955;11647129;11484909;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;            ;30
6843053;11647130;11484910;1;KU;45;M; ;L;loukkaantunut;SF ;ABC         ;27
6844186;11647139;11484921;1;KU;44;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;27
6844186;11647140;11484922;2;JK;11;N; ;K;kuollut;   ;            ;
6866657;11647357;11484929;1;KU;32;M; ;L;loukkaantunut;SF ;ABECE       ;15
6866657;11647358;11484930;2;MA;30;M; ;0;ei henkilövahinkoa;   ;            ;
6866657;11647358;11484931;2;KU;36;M; ;0;ei henkilövahinkoa;   ;            ;
6842793;11647359;11484932;1;KU;56;M; ;L;loukkaantunut;SF ;            ;38
6842793;11647360;11484933;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;29
6842902;11647361;11484934;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;BC          ;9
6813466;11647364;11484939;1;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABE         ;39
6813466;11647365;11484940;2;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;31
6866658;11647366;11484941;1;KU;42;N; ;0;ei henkilövahinkoa;SF ;BE          ;24
6866658;11647367;11484942;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;22
6868949;11647368;11484943;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6845516;11647377;11484952;1;MA;14;M; ;L;loukkaantunut;SF ;            ;
6845516;11647377;11484953;1;KU;15;M; ;L;loukkaantunut;SF ;AM          ;0
6831248;11647378;11484954;1;KU;20;M;X;0;ei henkilövahinkoa;SF ;BECE        ;
6815037;11647379;11484955;1;KU;33;M; ;L;loukkaantunut;SF ;AB          ;15
6815038;11647380;11484956;1;KU;55;M;O;0;ei henkilövahinkoa;   ;EI          ;
6815038;11647380;11484957;1;MA;56;N; ;0;ei henkilövahinkoa;   ;            ;
6868473;11647381;11484958;1;KU;80;M; ;0;ei henkilövahinkoa;SF ;ABE         ;47
6868993;11647384;11484961;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABC         ;28
6844957;11647392;11484970;1;KU;49;N; ;L;loukkaantunut;   ;ABE         ;31
6844957;11647392;11484971;1;MA;53;M; ;L;loukkaantunut;   ;            ;
6866659;11647393;11484972;1;XX;; ; ;-;NA;   ;            ;
6866659;11647394;11484973;2;KU;89;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
6810273;11647395;11484974;1;KU;25;N;O;0;ei henkilövahinkoa;   ;EI          ;
6810273;11647395;11484975;1;MA;22;M; ;0;ei henkilövahinkoa;   ;            ;
6810273;11647395;11484976;1;MA;20;M; ;0;ei henkilövahinkoa;   ;            ;
6810273;11647395;11484977;1;MA;32;N; ;0;ei henkilövahinkoa;   ;            ;
6810273;11647395;11484978;1;MA;24;N; ;0;ei henkilövahinkoa;   ;            ;
6810273;11647396;11484979;2;KU;16;M; ;L;loukkaantunut;   ;            ;1
6813474;11647397;11484980;1;KU;72;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
6813474;11647398;11484981;2;KU;16;M; ;0;ei henkilövahinkoa;SF ;A1          ;
6814882;11647401;11485251;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;            ;
6903407;11647404;11485255;1;KU;60;M; ;0;ei henkilövahinkoa;SF ;ABC         ;42
6903407;11647404;11485256;1;MA;25;N; ;0;ei henkilövahinkoa;SF ;            ;
6903407;11647405;11485257;2;KU;53;N; ;0;ei henkilövahinkoa;SF ;ABE         ;29
6873612;11647406;11485258;1;KU;16;N; ;0;ei henkilövahinkoa;SF ;A1          ;
6873612;11647407;11485259;2;KU;32;N; ;0;ei henkilövahinkoa;SF ;            ;14
6866670;11647408;11485260;1;KU;16;M; ;L;loukkaantunut;SF ;            ;2
6866670;11647409;11485261;2;KU;46;M; ;0;ei henkilövahinkoa;SF ;            ;29
6866670;11647409;11485262;2;MA;47;N; ;0;ei henkilövahinkoa;SF ;            ;
6866670;11647409;11485263;2;MA;21;N; ;0;ei henkilövahinkoa;SF ;            ;
6813475;11647412;11485266;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;16
6813475;11647413;11485267;2;KU;21;M; ;0;ei henkilövahinkoa;S  ;            ;
6813475;11647413;11485268;2;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
6867586;11647424;11485281;1;KU;66;N; ;0;ei henkilövahinkoa;SF ;            ;44
6867586;11647425;11485282;2;KU;47;M; ;0;ei henkilövahinkoa;RUS;            ;
6868951;11647426;11485283;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;ABC1        ;
6868951;11647426;11485284;1;MA;27;M; ;0;ei henkilövahinkoa;SF ;            ;
6868951;11647638;11485285;2;MA;44;N; ;0;ei henkilövahinkoa;SF ;            ;
6868951;11647638;11485286;2;MA;60;M; ;0;ei henkilövahinkoa;SF ;            ;
6868951;11647638;11485287;2;KU;32;M; ;0;ei henkilövahinkoa;RP ;AB          ;
6844198;11647642;11485291;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;BCD         ;16
6844198;11647642;11485292;1;MA;29;M; ;0;ei henkilövahinkoa;SF ;            ;
6844198;11647643;11485293;2;KU;23;N; ;0;ei henkilövahinkoa;SF ;BC          ;5
6891644;11647645;11485295;1;KU;65;N; ;0;ei henkilövahinkoa;SF ;ABE         ;26
6891644;11647646;11485296;2;KU;74;M; ;0;ei henkilövahinkoa;SF ;ABE         ;44
6891644;11647646;11485297;2;MA;76;N; ;0;ei henkilövahinkoa;SF ;            ;
6870562;11647649;11485300;1;KU;61;M; ;K;kuollut;   ;            ;42
6870562;11647650;11485301;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;            ;2
6870562;11647651;11485302;3;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;27
6844958;11647652;11485303;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;BE          ;
6844958;11647653;11485304;2;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;46
6844958;11647653;11485305;2;MA;28;N; ;0;ei henkilövahinkoa;RP ;            ;
6813476;11647654;11485306;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6813476;11647655;11485307;2;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;28
6789817;11647663;11485315;1;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;28
6789817;11647664;11485316;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
6911997;11647670;11485322;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;B           ;17
6911997;11647671;11485323;2;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;28
6902310;11647674;11485326;1;KU;80;M; ;0;ei henkilövahinkoa;SF ;            ;47
6902310;11647675;11485327;2;KU;24;M; ;0;ei henkilövahinkoa;ARM;            ;
6868479;11647676;11485328;1;KU;51;N; ;0;ei henkilövahinkoa;SF ;AB          ;34
6868479;11647677;11485329;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;            ;30
6842249;11647678;11485330;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;            ;37
6842249;11647679;11485331;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;3
6912000;11647682;11485335;1;KU;48;N; ;0;ei henkilövahinkoa;SF ;            ;27
6789818;11647683;11485336;1;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;46
6789818;11647684;11485337;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;43
6790886;11647689;11485608;1;KU;89;M; ;0;ei henkilövahinkoa;SF ;            ;43
6790886;11647690;11485609;3;XX;; ; ;-;NA;   ;            ;
6868480;11647691;11485610;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;            ;11
6868480;11647692;11485611;2;KU;38;N; ;0;ei henkilövahinkoa;EV ;            ;15
6891627;11647693;11485612;1;KU;41;N; ;0;ei henkilövahinkoa;SF ;B           ;13
6891627;11647694;11485613;2;KU;45;N; ;0;ei henkilövahinkoa;SF ;AB          ;27
6891627;11647695;11485614;3;KU;18;M;X;0;ei henkilövahinkoa;SF ;A1B         ;
6866674;11647696;11485615;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;AB          ;34
6811042;11647697;11485616;1;KU;15;N; ;L;loukkaantunut;SF ;            ;
6811042;11647697;11485617;1;MA;14;M; ;L;loukkaantunut;SF ;            ;
6789639;11647698;11485618;1;KU;70;M; ;0;ei henkilövahinkoa;   ;ABE         ;
6868481;11647922;11485638;1;KU;40;M; ;0;ei henkilövahinkoa;SF ;            ;21
6868482;11647926;11485643;1;KU;24;N; ;0;ei henkilövahinkoa;SF ;BC          ;6
6868482;11647927;11485644;2;KU;16;N; ;0;ei henkilövahinkoa;SF ;AM          ;
6892480;11647930;11485647;1;KU;70;M; ;0;ei henkilövahinkoa;SF ;            ;46
6890678;11647931;11485648;1;KU;33;M; ;0;ei henkilövahinkoa;IR ;B           ;
6890678;11647932;11485649;2;XX;; ; ;-;NA;   ;            ;
6890678;11647933;11485650;3;XX;; ; ;-;NA;   ;            ;
6890678;11647934;11485651;4;XX;; ; ;-;NA;   ;            ;
6890678;11647935;11485652;5;XX;; ; ;-;NA;   ;            ;
6844661;11647936;11485653;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABE         ;31
6769058;11647940;11485660;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;BECEDE      ;13
6813504;11647944;11485664;1;KU;17;M; ;L;loukkaantunut;SF ;AM/120      ;0
6813504;11647945;11485665;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;B           ;19
6813505;11647946;11485666;1;KU;16;M;O;L;loukkaantunut;SF ;EI          ;1
6813505;11647947;11485667;2;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABE         ;36
6813506;11647950;11485670;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;            ;13
6813506;11647951;11485671;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;            ;43
6813506;11647952;11485672;3;KU;74;M; ;0;ei henkilövahinkoa;SF ;            ;46
6813379;11647953;11485673;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;23
6813379;11647954;11485674;2;KU;15;N; ;L;loukkaantunut;SF ;AM          ;0
6768188;11647956;11485676;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;            ;17
6768190;11647966;11485687;1;KU;26;M; ;0;ei henkilövahinkoa;SF ;            ;8
6768190;11647967;11485688;2;XX;; ; ;-;NA;   ;            ;
6810297;11647968;11485689;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6810921;11647971;11485692;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;5
6810921;11647972;11485958;2;KU;53;M; ;0;ei henkilövahinkoa;GR ;BE          ;21
6790891;11647973;11485959;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6813380;11647974;11485960;1;KU;18;M; ;0;ei henkilövahinkoa;   ;            ;0
6813380;11647975;11485961;2;KU;15;M; ;L;loukkaantunut;   ;            ;0
6742883;11647976;11485962;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;B           ;12
6768191;11647979;11485965;1;KU;23;M; ;0;ei henkilövahinkoa;SF ;B           ;5
6768191;11647980;11485966;2;XX;; ; ;-;NA;   ;            ;
6868485;11647982;11485968;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;27
6868485;11647983;11485969;2;XX;; ; ;-;NA;   ;            ;
6868492;11648201;11485978;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM/121T     ;
6868492;11648202;11485979;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;35
6891326;11648203;11485980;1;KU;42;N; ;0;ei henkilövahinkoa;T  ;B           ;7
6891326;11648204;11485981;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;41
6891326;11648205;11485982;3;KU;46;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;28
6840300;11648206;11485983;1;KU;45;M; ;0;ei henkilövahinkoa;SF ;            ;27
6840300;11648207;11485984;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;            ;40
6840300;11648207;11485985;2;MA;53;N; ;0;ei henkilövahinkoa;SF ;            ;
6814435;11648210;11485988;1;KU;51;M; ;L;loukkaantunut;SF ;ABE         ;33
6868493;11648211;11485989;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;BCD         ;9
6868493;11648212;11485990;2;KU;54;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;36
6866691;11648213;11485991;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;6
6866691;11648214;11485992;2;KU;20;M; ;0;ei henkilövahinkoa;SF ;B           ;
6870292;11648215;11485993;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;ABEC        ;31
6813392;11648216;11485994;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;BC          ;17
6813392;11648217;11485995;2;KU;15;N; ;L;loukkaantunut;SF ;AM/120      ;0
6789489;11648218;11485996;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;0
6789489;11648219;11485997;2;KU;15;N; ;L;loukkaantunut;SF ;AM/120      ;0
6789489;11648219;11485998;2;MA;14;N; ;0;ei henkilövahinkoa;SF ;            ;
6788711;11648220;11485999;1;KU;16;N; ;L;loukkaantunut;SF ;            ;
6788711;11648220;11486000;1;MA;16;N; ;0;ei henkilövahinkoa;SF ;            ;
6813393;11648221;11486001;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6769294;11648222;11486002;1;KU;17;M;O;0;ei henkilövahinkoa;   ;EI          ;
6769294;11648222;11486003;1;MA;18;N; ;0;ei henkilövahinkoa;   ;            ;
6810779;11648232;11486013;1;KU;50;N; ;0;ei henkilövahinkoa;   ;B           ;
6842133;11648235;11486015;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;31
6842133;11648236;11486016;2;KU;48;N; ;0;ei henkilövahinkoa;SF ;B           ;19
6842133;11648237;11486017;3;KU;64;N; ;0;ei henkilövahinkoa;SF ;ABE         ;45
6842133;11648238;11486018;4;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;6
6769187;11648242;11486022;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;            ;
6769187;11648242;11486023;1;MA;22;M; ;0;ei henkilövahinkoa;SF ;            ;
6768204;11648247;11486030;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6768204;11648248;11486031;2;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
6788712;11648249;11486032;1;KU;15;N; ;0;ei henkilövahinkoa;SF ;AM          ;
6718514;11648260;11486043;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
6688349;11648481;11486322;1;KU;64;N; ;L;loukkaantunut;SF ;B           ;22
6740173;11648486;11486327;1;KU;15;N; ;L;loukkaantunut;   ;AM          ;
6844672;11648508;11486355;1;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;33
6844672;11648509;11486356;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;ABC         ;18
6842145;11648510;11486357;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;29
6842145;11648511;11486358;2;JK;9;N; ;L;loukkaantunut;SF ;            ;
6769129;11648512;11486359;1;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
6769129;11648512;11486360;1;KU;27;M; ;0;ei henkilövahinkoa;SF ;B           ;4
6770623;11648526;11486375;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;BEC         ;11
6788721;11648528;11486377;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;11
6788721;11648528;11486378;1;MA;31;N; ;0;ei henkilövahinkoa;SF ;            ;
6788721;11648529;11486379;2;KU;40;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;
6867333;11648530;11486380;1;KU;81;M; ;0;ei henkilövahinkoa;SF ;AB          ;43
6867333;11648531;11486381;2;KU;55;N; ;L;loukkaantunut;SF ;            ;
6842146;11648532;11486382;1;KU;16;N; ;0;ei henkilövahinkoa;SF ;            ;
6842146;11648533;11486383;2;KU;53;M; ;0;ei henkilövahinkoa;SF ;AB          ;29
6842147;11648534;11486384;1;KU;22;N; ;0;ei henkilövahinkoa;SF ;B           ;4
6842147;11648535;11486385;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;BECE        ;5
6788722;11648537;11486389;1;KU;16;M; ;L;loukkaantunut;SF ;AM/120T     ;1
6788722;11648538;11486390;2;KU;51;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;33
6791292;11648546;11486398;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;34
6791292;11648547;11486399;2;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABE         ;40
6810316;11648767;11486678;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
6810316;11648768;11486679;2;KU;43;N; ;L;loukkaantunut;SF ;            ;
6814386;11648769;11486680;1;KU;23;N;O;L;loukkaantunut;SF ;EI          ;
6814386;11648769;11486681;1;MA;20;M; ;L;loukkaantunut;SF ;            ;
6814386;11648770;11486682;2;KU;30;M; ;L;loukkaantunut;SF ;            ;12
6790781;11648784;11486698;1;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;45
6790781;11648785;11486699;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABCD        ;29
6770711;11648788;11486702;1;KU;32;M; ;0;ei henkilövahinkoa;SF ;            ;14
6770410;11648793;11486707;1;XX;; ; ;-;NA;   ;            ;
6770410;11648793;11486708;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;20
6770410;11648794;11486709;2;KU;36;N; ;0;ei henkilövahinkoa;SF ;B           ;18
6814288;11648799;11486714;1;KU;51;M; ;0;ei henkilövahinkoa;   ;ABEC        ;34
6842155;11648801;11486716;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;            ;18
6842155;11648802;11486717;2;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
6844101;11648803;11486718;1;MA;17;M; ;0;ei henkilövahinkoa;SF ;            ;
6844101;11648803;11486719;1;KU;17;M; ;0;ei henkilövahinkoa;SF ;            ;
6844101;11648804;11486720;2;KU;23;M; ;0;ei henkilövahinkoa;F  ;            ;
6814320;11648805;11486721;1;KU;16;M; ;0;ei henkilövahinkoa;   ;            ;
6814320;11648806;11486722;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
6741961;11648807;11486723;1;KU;66;M; ;0;ei henkilövahinkoa;SF ;            ;39
6716605;11648808;11486724;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;13
6866711;11648810;11486726;1;KU;25;N; ;0;ei henkilövahinkoa;SF ;BC          ;7
6866711;11648811;11486727;2;KU;55;N; ;0;ei henkilövahinkoa;SF ;AB          ;36
6790786;11648812;11486728;1;KU;40;M; ;0;ei henkilövahinkoa;TN ;BC          ;7
6790786;11648813;11486729;2;KU;42;M; ;0;ei henkilövahinkoa;SF ;AB          ;21
6842162;11648814;11486730;1;KU;44;M; ;0;ei henkilövahinkoa;SF ;            ;25
6842162;11648815;11486731;2;KU;10;N; ;L;loukkaantunut;SF ;            ;
6842162;11648816;11486732;3;KU;10;M; ;L;loukkaantunut;SF ;            ;
6844668;11648817;11486733;1;KU;9;M; ;L;loukkaantunut;   ;            ;
6844668;11648818;11486734;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
6867265;11648821;11486737;1;KU;74;M; ;0;ei henkilövahinkoa;SF ;            ;46
6867265;11648822;11486738;3;KU;65;M;O;0;ei henkilövahinkoa;SF ;EI          ;47
6868505;11648823;11486739;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6868505;11648824;11486740;2;KU;33;N; ;0;ei henkilövahinkoa;SF ;ABC         ;15
6788613;11648825;11486741;1;KU;58;M; ;0;ei henkilövahinkoa;SF ;ABECD       ;4
6788613;11648826;11486742;2;KU;14;N; ;0;ei henkilövahinkoa;SF ;            ;
6868506;11648827;11486743;1;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;31
6868506;11648827;11486744;1;MA;13;N; ;L;loukkaantunut;SF ;            ;
6868506;11648828;11486745;2;KU;28;M;O;0;ei henkilövahinkoa;RUS;EI          ;0
6814447;11648829;11486746;1;KU;13;M; ;0;ei henkilövahinkoa;SF ;            ;
6814447;11648830;11486747;2;KU;40;N; ;0;ei henkilövahinkoa;SF ;            ;22
6867335;11649041;11486748;1;KU;84;M; ;0;ei henkilövahinkoa;   ;BE          ;44
6891331;11649042;11486749;1;KU;41;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;23
6891331;11649043;11486750;2;KU;49;N; ;0;ei henkilövahinkoa;SF ;            ;31
6813425;11649046;11486753;1;KU;12;M; ;L;loukkaantunut;SF ;            ;
6813425;11649047;11486754;2;KU;18;N;X;0;ei henkilövahinkoa;SF ;B           ;0
6810322;11649048;11486755;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;3
6810322;11649049;11487021;2;KU;41;M; ;0;ei henkilövahinkoa;SF ;ABC         ;
6741118;11649050;11487022;1;KU;15;M; ;0;ei henkilövahinkoa;   ;            ;
6769306;11649060;11487034;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
6769306;11649060;11487035;1;MA;26;M; ;0;ei henkilövahinkoa;SF ;            ;
6425481;11649066;11487043;1;XX;; ; ;-;NA;   ;            ;
6871772;11649068;11487046;1;KU;22;M; ;L;loukkaantunut;SF ;ABE         ;4
6871772;11649069;11487047;2;KU;76;N; ;L;loukkaantunut;SF ;AB          ;45
6868814;11649070;11487048;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;ABE         ;26
6868509;11649071;11487049;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;            ;
6868509;11649072;11487050;2;KU;45;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;28
6741050;11649073;11487051;1;KU;34;M; ;0;ei henkilövahinkoa;   ;ABC         ;
6768134;11649075;11487053;1;KU;17;M; ;0;ei henkilövahinkoa;SF ;AM          ;
6768134;11649076;11487054;2;XX;; ; ;-;NA;   ;            ;
6718468;11649083;11487062;1;KU;46;N; ;0;ei henkilövahinkoa;SF ;AB          ;
6867232;11649085;11487064;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;45
6867232;11649086;11487065;2;KU;56;M; ;K;kuollut;SF ;            ;
6867233;11649087;11487066;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;A1          ;1
6867233;11649087;11487067;1;MA;15;M; ;L;loukkaantunut;SF ;            ;
6867233;11649088;11487068;2;KU;16;M; ;0;ei henkilövahinkoa;SF ;HARJ        ;1
6769246;11649089;11487069;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;
6768135;11649091;11487071;1;KU;71;N; ;0;ei henkilövahinkoa;SF ;            ;47
6768135;11649092;11487072;2;KU;55;M; ;0;ei henkilövahinkoa;SF ;            ;38
6814282;11649093;11487073;1;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;29
