Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Kuollut;Loukk;Ajoneuvika;Ajoneuvmas
6578103;11589100;2;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;-1;Ei arvoa;0;0;1;460
6620607;11589104;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2;0;1270
6586107;11589110;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1275
6586107;11589111;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;2;0;1845
6620608;11589112;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1230
6629509;11589126;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1362
6629509;11589127;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1950
6621732;11589128;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6578104;11589134;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;19100
6578104;11589135;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;11935
6660717;11589145;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6621721;11589151;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6651588;11589155;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1476
6651588;11589156;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1790
6685676;11589157;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1475
6685676;11589158;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6620492;11589375;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1275
6620492;11589376;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1503
6613007;11589377;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1615
6613007;11589378;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1624
6660718;11589379;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;2075
6660718;11589380;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1555
6620493;11589381;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1480
6620493;11589382;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;13800
6620494;11589383;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6620495;11589384;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1848
6620495;11589385;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;12300
6607397;11589386;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685677;11589387;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655926;11589394;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655926;11589395;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6621834;11589396;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1505
6621834;11589397;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1760
6621835;11589398;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6656028;11589400;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;11080
6656028;11589401;2;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;0;0;7;11080
6656028;11589402;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6651120;11589403;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1854
6651120;11589404;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1367
6611521;11589405;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1806
6611521;11589406;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;9;2160
6656029;11589407;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1505
6656029;11589408;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1235
6660699;11589409;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660699;11589410;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6629640;11589411;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1292
6629640;11589412;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1410
6629640;11589413;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1460
6629640;11589414;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1008
6656030;11589415;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1495
6656030;11589416;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;3103
6621837;11589419;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621837;11589420;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1492
6621838;11589425;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660700;11589428;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1100
6660700;11589429;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1490
6660700;11589430;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1470
6656011;11589438;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1475
6651800;11589439;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1290
6651800;11589440;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1602
6651800;11589441;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6620515;11589442;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1352
6620515;11589443;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1102
6621819;11589659;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1854
6621819;11589660;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6656012;11589661;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;69900
6651877;11589670;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1414
6651877;11589671;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1317
6656013;11589672;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660680;11589675;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1447
6660680;11589676;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1210
6620516;11589677;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;2135
6620516;11589678;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621820;11589679;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1540
6621820;11589680;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6629767;11589681;1;30;henkilöauto;-1;Ei arvoa;2;hälytysajossa;0;0;0;3260
6629767;11589682;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1431
6621821;11589689;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1605
6621821;11589690;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1635
6656014;11589693;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6620530;11589701;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1362
6620530;11589702;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1502
6621804;11589703;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;6;1830
6621804;11589704;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;23;2110
6613133;11589705;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1125
6621805;11589708;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1516
6621805;11589709;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6621805;11589710;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6611530;11589711;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1275
6611530;11589712;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1385
6655996;11589715;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1120
6655996;11589716;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1337
6620531;11589717;1;43;muu moottorikäyttöinen ajoneuvo;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;9;5360
6620531;11589718;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;2700
6621806;11589724;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1390
6621806;11589725;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;895
6621807;11589940;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1480
6621807;11589941;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1475
6655981;11589942;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;875
6620542;11589949;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1350
6620542;11589950;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1615
6685740;11589955;1;40;traktori;5;ajoneuvo tai työkone hinauksessa;3;tienpitotyössä oleva ajoneuvo;0;1;5;2230
6685740;11589956;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1225
6660648;11589959;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1610
6660648;11589960;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1810
6621911;11589961;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1040
6621912;11589962;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;14500
6621912;11589963;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;28;10200
6621785;11589971;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6611693;11589975;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1150
6611693;11589976;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;950
6611693;11589977;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621786;11589984;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6620431;11589993;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1102
6620431;11589994;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1850
6620431;11589995;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6620432;11589996;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;2003
6620432;11589997;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;3257
6620433;11590000;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6621891;11590225;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1419
6621891;11590226;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;3310
6621892;11590243;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1812
6621892;11590244;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;8;9640
6611802;11590247;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;950
6621867;11590248;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1550
6621867;11590249;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621868;11590250;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1940
6621868;11590251;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1605
6575486;11590254;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1300
6575486;11590255;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1343
6620446;11590262;1;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6620446;11590263;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6621869;11590268;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6611600;11590283;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1625
6611600;11590284;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1370
6586483;11590285;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1262
6586483;11590286;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6586467;11590505;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1505
6586467;11590506;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1957
6578155;11590507;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;14145
6578155;11590508;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1477
6578156;11590509;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1085
6578156;11590510;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;6700
6578157;11590511;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;1817
6578157;11590512;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1810
6620455;11590513;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1096
6620455;11590514;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1576
6620455;11590515;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1445
6586428;11590516;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1098
6586428;11590517;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1080
6629715;11590518;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1702
6629715;11590519;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1147
6629715;11590520;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1734
6578159;11590524;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1670
6578159;11590525;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1499
6620456;11590526;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1454
6620456;11590527;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1096
6656058;11590532;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1735
6656058;11590533;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6660599;11590538;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660599;11590539;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;14000
6660600;11590540;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;0;12;118
6660600;11590541;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1245
6621849;11590542;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621849;11590543;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1597
6629515;11590546;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1280
6629515;11590547;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1248
6620648;11590552;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1155
6620648;11590553;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1662
6621657;11590558;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;11935
6685641;11590559;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1465
6685641;11590560;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1419
7160130;12467031;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6571276;11590567;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1845
6571276;11590568;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1555
6621659;11590569;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;11300
6621659;11590570;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6578025;11590571;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1160
6578025;11590572;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1620
6578026;11590573;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1410
6578026;11590574;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655783;11590793;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655783;11590794;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6544492;11590797;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1845
6544492;11590798;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;925
6586339;11590801;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1845
6586339;11590802;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1275
6660816;11590807;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660816;11590808;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6578005;11590809;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1900
6578005;11590810;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6578006;11590811;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1650
6578007;11590812;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1455
6578007;11590813;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6621770;11590818;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1140
6621770;11590819;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6655891;11590826;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1093
6655891;11590827;2;31;pakettiauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;2590
6664109;11590828;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;1645
6664109;11590829;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1900
6664110;11590830;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;4;12450
6664110;11590831;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;8;15750
6688454;11590840;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1730
6688454;11590841;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;995
6688454;11590842;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1885
6586166;11590843;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;910
6621771;11590844;1;99;tuntematon kulkuväline;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6688455;11590845;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1312
6688455;11590846;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6620661;11590849;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6682475;11591073;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1890
6682475;11591074;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6696450;11591075;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1670
6696450;11591076;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1595
6685599;11591092;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;10;8500
6685599;11591093;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6685599;11591094;3;-1;Ei arvoa;1;puoliperävaunu;1;ammattimaisessa ajossa;;;;
6685599;11591095;4;-1;Ei arvoa;1;puoliperävaunu;1;ammattimaisessa ajossa;;;;
6688467;11591096;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1240
6688467;11591097;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6716430;11591102;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1054
6716430;11591103;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;14;12050
6660778;11591106;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;4;12500
6660778;11591107;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1020
6655872;11591109;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1330
6660793;11591123;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;1603
6660793;11591124;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;2181
6685615;11591125;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;6650
6685615;11591126;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6655885;11591127;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1489
6655885;11591128;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1520
6660794;11591129;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;11599
6660794;11591130;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1765
6620559;11591133;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1465
6620559;11591134;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1574
6660796;11591356;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1491
6660796;11591357;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;880
6629517;11591362;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;15155
6629517;11591363;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1720
6655860;11591364;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;12600
6655860;11591365;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;7;1435
6655861;11591366;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1220
6655861;11591367;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1464
6655862;11591369;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655862;11591370;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6655863;11591371;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1334
6655863;11591372;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6629493;11591373;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1750
6629493;11591374;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;4;12000
6655864;11591377;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1645
6655864;11591378;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1393
6660772;11591379;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1782
6655865;11591381;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6655865;11591382;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1342
6660773;11591383;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6660773;11591384;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1483
6621759;11591385;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1520
6621759;11591386;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;2460
6655866;11591389;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1250
6655866;11591390;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1536
6655866;11591391;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1025
6611468;11591394;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1360
6611468;11591395;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;800
6485209;11591398;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1545
6485209;11591399;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;3550
6518383;11591402;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1285
6518383;11591403;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;14750
6544473;11591404;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1270
6544473;11591405;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1307
6544474;11591411;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;12200
6544474;11591412;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1320
6575539;11591418;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1914
6575539;11591419;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1156
6577984;11587179;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;7;1355
6577984;11591424;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1080
6575540;11587184;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1370
6575540;11587185;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1706
6620585;11587189;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;2130
6425631;11587194;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;;;;
6425631;11587195;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;7150
